uc_seq,name,gugun,lat,lng,여행지,title,subtitle,addr1,homepage_u,trfc_info,usage_day,hldy_info,usage_time,usage_amou,middle_siz,main_img_n,main_img_t,itemcntnts,geometry
361,영화의 거리,해운대구,35.154633,129.14278,영화의 거리,"니가 가라, 영화의 거리",-,부산광역시 해운대구 마린시티1로 91,-,도시철도 2호선 동백역 3번 출구 도보 18분,-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227203859552_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227203859552_thumbL,b'ec8aaceba088ec9db4ed8ab8eb8a9420ec9db4ebafb820eca480ebb984eb9090eb8ba42e20ec8ba0287363656e652920eb8498ebb28420ec9b9020ec9881ed9994ec9d9820eab1b0eba6ac20e28098eba088eb94947e7e20ec95a1ec859821e28099ecb29ceba78ceab480eab09dec9d8420ec9db4eb818820eba78eec9d8020ec9881ed9994eb93a4ec9db420ebb680ec82b0ec9790ec849c20ecb4acec9881ed959c20eab1b0eb9dbceab3a03f20ec96b4eb96a420ec9881ed9994eb93a4ec9db420ec9e88ec9d84eab98c3f20ec9881ed9994ec9d9820eab1b0eba6acec9790ec849c20eca095eb8bb520ed9995ec9db821e28098eb848c20eab090eb',POINT (129.14278 35.154633)
362,APEC나루공원,해운대구,35.170307,129.12564,APEC나루공원,소확행은 공원이지_APEC나루공원,-,부산광역시 해운대구 수영강변대로 85,-,도시철도 2호선 센텀시티역 12번 출구 도보 10분버스 139 영화의전당 하차 도보 3분,-,연중무휴,상시,무료,"장애인 주차구역, 장애인 화장실, 휠체어접근 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191227204420832_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227204420832_thumbL,"변화 없는 일상이 지루할 때, 혹은 변화무쌍한 매일이 지칠 때.책 한권 달랑 들고 조용한 APEC나루공원으로 간다. 수영강변 따라 뻗어 있는 도심 속 작은 공원이지만 책을 읽을 수 있는 테이블도",POINT (129.12564 35.170307)
364,"40계단, 문화관",중구,35.104343,129.03534,40계단,지나간 시절을 되짚어 오르는 40계단,피난민들의 삶과 애환을 담다,부산광역시 중구 동광길49,http://www.bsjunggu.go.kr/tour/index.junggu?menuCd=DOM_000000208001001000&link=success&cpath=%2Ftour,도시철도 1호선 중앙역 11번 출구 도보 5분버스 17 26 27 40 41 61 82 85 87 103 134 190 1003 중앙동 하차,-,"연중무휴40계단 문화관 : 매주 월요일, 국경일, 명절",상시(40계단 문화관 평일 10:00~18:00 / 토?일 10:00~17:00),무료,"40계단 문화관 : 점자블록, 엘리베이터, 장애인용 화장실, 휠체어접근 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229141716592_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229141716592_thumbL,b'eca095eb93a020ec82b0ecb29c20eb96a0eb8298ec9980203430eab384eb8ba820ecb8b5ecb8b5eb8c80ec979020ec9589ec958420ec9ab8eb8d9820eb8298eab7b8eb84a4eb8a9420ec96b4eb96bbeab28c20eb9098ec9788ec9d84eab98c2eeab3a0ed96a520eab8b8ec9db420ec97b4eba6aceab8b0eba78c20ec82acebacb4ecb998eab28c20eab8b0eb8ba4eba6aceb8d9820ebaaa8eb93a020ed94bceb829cebafbcec9d9820ec82b6ec9d9820ed84b0eca0842c20eab7b8eb93a4ec9db420eb82a8eab8b420ec82b6ec9d9820ec95a0ed9998ec9d8420eb8a90eb81bceba9b0203430eab384eb8ba8ec9d8420eab1b8ec96b4ebb3b4ec9e902eeb',POINT (129.03534 35.104343)
365,감천문화마을,사하구,35.095787,129.00926,감천문화마을,"알록달록 아름답게 펼쳐진 파스텔톤, 감천문화마을",역사와 문화 그리고 예술이 만난 감성골목,부산광역시 사하구 감내2로 203,https://www.gamcheon.or.kr/,"도시철도1호선 괴정역 6번 출구 → 마을버스 환승 사하1, 사하1-1 → 감정초등학교 하차 도보 5분1호선 토성역 6번 출구 → 마을버스 환승 사하1-1, 서구2, 서구2-2 → 감정초등학교 하차 도보 5분주",-,연중무휴,09:00 ~ 18:00 (3월-10월)09:00 ~ 17:00 (11월-2월),무료(주차요금 별도),"장애인화장실, 장애인주차장",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229142305006_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229142305006_thumbL,b'ed9598eb8a98ec979020eab888ebb0a9ec9db4eb9dbceb8f8420eb8bbfec9d8420eab283eba78c20eab099ec9d8020ed9895ed9895ec8389ec8389ec9d9820eca780ebb6952c20eba788ec9d8420eca084ecb2b4eba5bc20eb8daeeab3a020ec9e88eb8a9420eb94b0eb9cbbed959c20ebb684ec9c84eab8b02e20eca788ec849ceca095ec97b0ed9598eab28c20eb8a98ec96b4ec84a020eab384eb8ba8ec8b9d20eba788ec9d84ec9db420eb8f85ed8ab9ed959c20ec9584eba684eb8ba4ec9b80ec9d8420ec84a0ec82aced9598eb8a9420eab090ecb29cebacb8ed9994eba788ec9d84ec9db4eb8ba42e20eca780eab888ec9d8020ec9db4eba087eb',POINT (129.00926 35.095787)
366,다대포 해수욕장,사하구,35.04652,128.96283,다대포 해수욕장,발길 닿는 곳 어디든 아름다운 다대포해수욕장,몽환의 바다,부산광역시 사하구 몰운대1길 14,https://www.saha.go.kr/tour/contents.do?mId=0101030000(다대포해수욕장)https://www.saha.go.kr/tour/contents.do?mId=0609000000(낙조분수),"도시철도 1호선 다대포해수욕장역 2번 출구 도보 8분버스 11, 2, 3, 338, 96, 96-1, 1000 다대포해수욕장 하차주차 다대포해수욕장 공영주차장(유료)",-,다대포해수욕장 : 연중무휴낙조분수: 월요일,다대포해수욕장 : 매일낙조분수 : 4월 말~10월(매주 화~일),무료(주차요금 별도),"장애인 화장실, 장애인 주차구역, 휠체어접근 가능, 저상버스접근 가능(11번)",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229143230630_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229143230630_thumbL,b'eb8299eb8f99eab095eab3bc20eb82a8ed95b4ec9588ec9db420eba78ceb829820ec9691eca788ec9d9820ebaaa8eb9e98ebb0adec9d8420eba78ceb93a020eab3b32c20ec9dbcecb69ceab3bc20ec9dbcebaab020eca1b0eba79deca780eba19c20ebb680ec82b020ecb59ceab3a0ec9db820eab3b32c20eb8ba4eb8c80ed8faced95b4ec8898ec9a95ec9ea5ec9d8020ec9e90ec97b0ec9db420eca3bceb8a9420ed99a9ed9980eab2bdec9d8420eba798eabb8f20eca690eab8b820ec889820ec9e88eb8a9420eab8b0ebb68420eca28bec9d8020ec9ea5ec868cec9db4eb8ba42eeb8ba4eb8c80ed8faced95b4ec8898ec9a95ec9ea5ec9d9820ed9d',POINT (128.96283 35.04652)
367,부산영화체험박물관/트릭아이뮤지엄부산,중구,35.101692,129.0337,"부산영화체험박물관, 트릭아이뮤지엄부산",부산영화체험박물관 feat.트릭아이뮤지엄부산,영화적 상상을 현실로,부산광역시 중구 대청로126번길 12,http://www.busanbom.kr,"도시철도 1호선 중앙역 5번 출구 도보 5분버스 126, 15, 186, 86 백산기념관 하차 도보 3분주차 부산영화체험박물관 주차장(1시간 무료)",-,"매주 월요일, 신정?설날?추석 당일",화 ~ 일 / 10:00 ~ 18:00 (입장 17:00),체험별?연령별 상이(홈페이지 참조),"장애인 화장실, 장애인 주차구역, 엘리베이터, 점자블록, 음성안내기, 휠체어접근 가능, 안내견동반 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229144834500_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229144834500_thumbL,b'ec9881ed9994ec9d9820eb8f84ec8b9c20ebb680ec82b0ec979020e28098ebb484e28099ec9db420ec9994eb8ba42eebb48428424f4d29ec9d8020427573616e206d757365756d204f66204d6f76696573ec9d9820eca484ec9e84eba790eba19c20ec9881ed9994ec9d9820ebaaa8eb93a020eab283ec9d8420ebb3b4eab3a02c20eb8a90eb81bceab3a02c20eca690eab8b0eb8a9420ec9881ed9994eab480eba0a820eca084ebacb8ecb2b4ed9798eab480ec9db4eb8ba42eeba7a4eb858420ebb680ec82b0eab5adeca09cec9881ed9994eca09ceab08020eab09cecb59ceb9098eab3a020ec9881ed9994ecb4acec9881eca780eba19cec849c20ec',POINT (129.0337 35.101692)
368,용두산공원,중구,35.100723,129.03264,용두산공원,부산여행의 이유 용두산공원,전망맛집 부산타워 100배 즐기기,부산광역시 중구 용두산길 37-55,https://www.bisco.or.kr/yongdusanpark/,b'eb8f84ec8b9cecb2a0eb8f842031ed98b8ec84a020eca491ec9599ec97ad2031ebb28820ecb69ceab5ac20eb8f84ebb3b42036ebb68420202020202020202031ed98b8ec84a020eb82a8ed8facec97ad2037ebb28820ecb69ceab5ac20eb8f84ebb3b42037ebb684ebb284ec8aa4203132362c2031352c203138362c2038312c20383620ebb0b1ec82b0eab8b0eb8590eab48020ed9598ecb0a820eb8f84ebb3b42036ebb68420202020203133342c2032362c2033302c20372c2037312c20392c203130332c2031312c203131332c203132362c20313520eb82a8ed8faceb8f9920ed9598ecb0a820eb8f84ebb3b4203130ebb684eca3bcecb0a820ec9a',-,연중무휴(부산타워는 기상 등의 이유로 변경될 수 있음),부산타워 10:00~22:00(발권마감 21:30),무료(부산타워 입장료 별도-홈페이지 참조),"점자블록, 엘리베이터, 안내견동반 가능, 장애인 주차구역, 장애인 화장실, 휠체어접근 가능, 휠체어 대여, 음성안내 가이드",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229145728609_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229145728609_thumbL,b'ec9aa9eb9190ec82b0eab3b5ec9b90ec9db420eab1b0eab8b020ec9e88eab8b020eb958cebacb8ec979020ebb680ec82b0ec9cbceba19c20eab084eb8ba43feba79eeb8ba42e20ec9a94eca698ec9d8020ec9aa9eb9190ec82b0eab3b5ec9b90ec9db420ebb680ec82b0ec97aced9689ec9d9820ec9db4ec9ca0eab08020eb9098ec9788eb8ba42eebb680ec82b020eb8f99ebb680eab68cec97adec979020ebaa85ec868c20ed95b4ec9ab4eb8c80eab08020ec9e88eb8ba4eba9b420eca491ebb680eab68cec9790eb8a9420ec97adec8b9c20eb82a8ed8faceb8f99ec9db420ecb59ceab3a0ec9d9820ed95abed948ceba088ec9db4ec8aa42c20eab7',POINT (129.03264 35.100723)
369,영도다리,영도구,35.095295,129.03656,영도대교,눈물로 약속한 공간 영도대교,꼭 다시 만나자,부산광역시 영도구 태종로 46,-,"도시철도 1호선 남포동 6, 8번출구 도보 4분버스 6, 7, 9, 71, 508, 82, 85, 113, 66, 186, 30, 8, 190, 88, 30 영도대교 하차",-,-,-,무료,휠체어접근 가능,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229150331682_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229150331682_thumbL,b'ec9881eb8f84eb8ba4eba6ac20eb829ceab084ec979020ec8898ec9786ec9db420ed8e84eb9fadec9db4eb8d9820eca080eba788eb8ba4ec9d9820ec82acec97b0ec9d8020ec82aceb9dbceca784eca78020ec98a4eb9e98eb9098ec9788eca780eba78c20ec9584eca781eb8f8420eab7b820ec8b9ceca088ec9d8420eb96a0ec98aceba6aceba9b420eb8888eab080eab08020eca096ec96b4ec98a4eb8a9420ec82aceb9e8ceb93a42eeca084ec9f81ed86b5ec979020eab080eca1b1eab3bc20ec839dec9db4ebb384ed95a020eb958c20ebacb4eca1b0eab1b420ec82b4ec9584eb82a8ec958420ec9881eb8f84eb8ba4eba6acec9790ec849c20ea',POINT (129.03656 35.095295)
370,"중앙공원, 민주공원",중구,35.112125,129.02792,"중앙공원, 민주공원","중앙공원, 민주공원",호국과 민주정신이 살아있는 역사테마공원,중앙공원 부산광역시 서구 망양로 193번길 187민주공원 부산광역시시 중구 민주공원길 19,-,도시철도 1호선 초량역 1번 출구 → 508 버스 환승 → 중앙공원?민주공원 하차 도보 6분         1호선 동대신역 3번 출구 → 중구1 마을버스 환승 → 중앙공원?민주공원 하차 도보 5분버스 38 43 508 70,-,"중앙공원?민주공원?충혼탑 연중무휴민주항쟁기념관 매주 월요일, 1월 1일, 설날?추석 당일",충혼탑 9:00 ~ 18:00(3~10월) 9:00 ~ 17:00(11~2월)민주항쟁기념관 09:00 ~ 18:00,무료(주차비 별도),"장애인 주차구역, 장애인전용 엘리베이터, 휠체어접근 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229150845004_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229150845004_thumbL,b'ed98bceb9e80ec8aa4eb9facec9ab420ec97adec82acec9d9820eca491ec8bacec9790ec849c20eb8298eb9dbceba5bc20eab5aced9598eab8b020ec9c84ed95b42c20eb989020ebafbceca3bceca3bcec9d98eba5bc20ec8898ed98b8ed9598eab8b020ec9c84ed95b42c20eb818aec9e84ec9786ec9db420eca080ed95aded959c20ec9c84eb8c80ed959c20ebb680ec82b0ec8b9cebafbcec9d9820eb848b2e20ed98b8eab5adec9aa9ec82acec998020ebafbceca3bcec9881eba0b9ec9d9820ec82b4ec9584ec9e88eb8a9420eca095ec8ba0ec9db420eab3a0ec8aa4eb9e80ed9e8820eca084ed95b4eca780eb8a9420ec9db4eab3b3ec9d8020ec',POINT (129.02792 35.112125)
371,황령산 전망쉼터,남구,35.158115,129.08269,황령산 전망쉼터,눈부신 부산을 선물하다 황령산 전망쉼터,높은 곳을 향한 본능,부산 남구 황령산로 391-39,-,도시철도 2호선 금련산역 6번 출구 하차 택시 이용 10~15분 소요도시철도 1호선 시청역 6번 출구 하차 → 마을버스 연제구1 환승 → 물만골종점 하차 도보 20분주차 황령산 전망쉼터 주차장,-,명절 당일,10:00~23:00,무료,"장애인 주차구역, 장애인 화장실",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229151710512_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229151710512_thumbL,"부산의 4개 구에 걸쳐 자리한 황령산, 도심을 감싸며 시원하게 뻗어 내린 산맥이 초록의 울창한 숲을 선물처럼 내어준다. 숲길 걷기 좋아하는 등산객들에겐 숲과 바람과 하늘을 내어주고, 야경",POINT (129.08269 35.158115)
372,F1963,수영구,35.176933,129.11496,F1963,와이어공장에서 문화공장으로 F1963,자연과 예술과 문화가 어우러진 도심 속 공간,부산 수영구 구락로123번길 20,http://www.f1963.org/ko/,도시철도 3호선 망미역 4번 출구 → 수영구2 마을버스 환승 → 산정아파트 하차 도보 2분버스 54 고려제강 하차 도보 2분주차 F1963 주차장,-,-,월~일/09:00 ~ 21:00(매장별 운영시간 상이),무료(주차요금 별도),"장애인 주차구역, 휠체어접근 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229152254942_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229152254942_thumbL,b'eb8884eab5aceb829820e28098eb8298eba78c20ec958ceab3a020ec8bb6ec9d8020eab3b5eab084e28099ec9d8420eab080eca780eab3a020ec9e88eab8b020eba788eba0a8ec9db4eb8ba42e20eab7b8eb9faceb829820ec9db4ebb288eba78ced81bcec9d8020ec8898ec9881eab5acec9d9820ec88a8eab2a8eca78420ec9584eca780ed8ab8eba5bc20eab3b5eab09ced95b4eb8f8420eca28beab2a0eb8ba42e20ebb3b5ed95a9ebacb8ed9994eab3b5eab084204631393633ec9d8420ec868ceab09ced959ceb8ba42e4631393633ec9d8020eab3b5ec9ea5ec9d8420eb9cbbed9598eb8a9420466163746f7279ec9d9820ec959e20eab880ec9e',POINT (129.11496 35.176933)
373,해운대,해운대구,35.158474,129.15987,해운대,"부산 바다의 정석, 해운대해수욕장",사시사철 언제나 핫 플레이스!,부산광역시 해운대구 해운대해변로 264,http://sunnfun.haeundae.go.kr/,"도시철도 2호선 해운대역 하차  5번 출구 도보 15분버스 139, 307, 1003, 해운대해수욕장 하차부산시티투어버스 부산역(레드라인) → 해운대해수욕장 하차주차 해운대해수욕장 공영주차장",개장기간:2022.06.02 ~ 06.30(부분개장) 2022.07.01 ~ 08.31(정식개장),-,매일 09:00~18:00,무료,"휠체어 접근 가능, 안내견 동반 가능, 장애인 주차구역, 장애인 화장실, 휠체어 무료 대여",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229153530528_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229153530528_thumbL,b'ebb680ec82b0ed9598eba9b420eab080ec9ea520eba8bceca08020eb96a0ec98a4eba5b4eb8a9420eab2832c20ebb094eb8ba42120eab7b8eca491ec9790ec849ceb8f8420ebb680ec82b020ebb094eb8ba4ec9d9820eca095ec849dec9cbceba19c20ebb688eba6aceb8a9420eab3b3ec9d8020eb8ba8ec97b020ed95b4ec9ab4eb8c80ed95b4ec8898ec9a95ec9ea5ec9db4eb8ba42e20ec97aceba684ec9d8020ebacbceba1a0ec9db4ec9a942c20ec82acec8b9cec82acecb2a020ebb680ec82b0ec9d8420ecb0beeb8a9420eab480eab491eab09deb93a4ec9d9820ebb09ceab1b8ec9d8cec9db420ed959c20ebb288ecafa4ec9d8020eba8b8ebac',POINT (129.15987 35.158474)
377,광안리 해수욕장,수영구,35.15318,129.11887,광안리 해수욕장,광안리의 밤은 당신의 낮보다 아름답다,"낭만의 정석, 광안리 바다",부산광역시 수영구 광안해변로 219,http://www.suyeong.go.kr/tour/index.suyeong,"도시철도 2호선 광안역 5번 출구 도보 13분버스 41, 42 광안리해수욕장 하차시티투어버스 부산역(레드라인) → 광안리해수욕장 하차주차 인근 공영주차장",-,연중무휴,상시,무료,"장애인 화장실, 휠체어 접근 가능, 도시철도 접근 가능, 저상버스 접근 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191229160529389_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229160529389_thumbL,b'eab491ec9588eb8c80eab590eb9dbceb8a9420eb9e9ceb939ceba788ed81acec998020ed95a8eabb9820ebb680ec82b0ec9d8420eb8c80ed919ced9598eb8a9420ed95b4ec8898ec9a95ec9ea520eca49120ed9598eb8298eba19c20eabcbded9e88eb8a9420eab491ec9588eba6ac20ed95b4ec8898ec9a95ec9ea52e20eb8f84ec8baceab3bc20eab080ec9ea520eab080eab98cec9ab420ed95b4ebb380ec9db4ec9e9020ebb680ec82b020eca08aec9d80ec9db4eb93a4ec9d9820ec84b1eca780eb9dbc20ed95a020ec889820ec9e88eb8ba42eeca084eab5adec9790ec849c20ebaaa8ec97aceb939ceb8a9420ec9db4eb93a4ec9d9820ec9e85eb',POINT (129.11887 35.15318)
396,금정산,금정구,35.280136,129.0512,금정산,금정산이 있어 더 부산다운 부산,단단하게 부산을 지켜주는 금정산,부산광역시 금정구 금성동,-,"범어사 출발 기준도시철도 1호선 범어사역 5번, 7번 출구 하차, 90번 버스 범어사 매표소 하차",-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230180640227_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230180640227_thumbL,b'ec849cec9ab8ec979020ebb681ed959cec82b0ec9db420ec9e88eb8ba4eba9b420ebb680ec82b0ec9790eb8a9420eab888eca095ec82b0ec9db420ec9e88eb8ba42e20ec9db420ec82b0ec9d8020ebb680ec82b020eab888eca095eab5acec9790ec849c20ebb681eab5ac20eab7b8eba6aceab3a020eab2bdeb82a820ec9691ec82b0ec8b9ceab98ceca78020eb8493ec9d8020eca780ec97adec979020eab1b8ecb39020ec9e88eb8ba42e20eab7b8eba087eb8ba420ebb3b4eb8b8820ebb680ec82b020eb8f84ec8bacec9d8020ebacbceba1a0ec9db4eab3a020ec99b8eab3bd20eca780ec97adec9790ec849ceb8f8420ec89bdeab28c20eca091ea',POINT (129.0512 35.280136)
397,금강공원&식물원,동래구,35.22047,129.07494,금강공원/식물원,뉴트로 감성 가득한 금강공원과 식물원,등산은 싫지만 숲길은 걷고 싶은 그대에게,부산 동래구 우장춘로 155,http://geumgangpark.bisco.or.kr,"도시철도 1호선 온천장역 1번 출구 도보 15분버스 46, 77, 80, 110, 110-1, 121, 131, 1002(심야) 금강공원 입구 하차 도보 5분주차 금강공원 공영주차장(유료)",-,연중무휴,금강공원 상시금강식물원 08:00~17:00,금강공원 무료금강식물원 유료(연령별 상이),"장애인 화장실, 장애인 주차구역, 휠체어접근 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191230181126685_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230181126685_thumbL,b'ebb680ec82b0ec8b9cebafbceab3b5ec9b90ec9db420ec839deab8b0eab8b020eca0842c20ebb680ec82b0ec9790ec849c20eab080ec9ea520ec9ca0ebaa85ed959c20eab3b5ec9b90ec9d8020ebb094eba19c20ec9db4eab3b3ec9db4ec9788eb8ba42e20ebaaa8eb93a020ebb680ec82b020ec82aceb9e8cec9d9820eab8b0ec96b5ec979020ec9e90eba6ac20ec9ea1eab3a020ec9e88eb8a9420eab888eab095eab3b5ec9b90eab3bc20eab888eab095ec8b9debacbcec9b90ec9db4eb8ba42eec9dbcebb3b820ec8381ec9db8ec9db420eab888eca095ec82b0ec9e90eb9dbdec9d9820ec9dbcebb680eba5bc20ec9e90ec8ba0ec9d9820eab09cec',POINT (129.07494 35.22047)
402,범어사,금정구,35.283646,129.06854,범어사,영남 3대사찰 범어사를 만나다,금정산 자락을 따라 걷는 사찰의 미(美),부산광역시 금정구 범어사로 250,http://www.beomeo.kr/,"도시철도 1호선 범어사역 5, 7번 출구 → 버스 환승 90 범어사주차장 하차주차 범어사 주차장(유료)",-,연중무휴,상시,무료,"장애인 주차구역, 장애인 화장실",https://www.visitbusan.net/uploadImgs/files/cntnts/20191230190101989_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230190101989_thumbL,b'ebb680ec82b020eab888eca095eab5ac20ebb294ec96b4ec82aceb8a9420ed95b4ec9db8ec82ac2c20ed86b5eb8f84ec82acec998020ed95a8eabb9820ec9881eb82a8ec9d982033eb8c8020ec82acecb0b0eba19c20eabcbded9e8ceb8ba42e20ec8ba0eb9dbc20ebacb8ebacb4ec999520eb958c20eab1b4ecb695eb9090ec9cbceba9b020ec97adec82aceca081ec9cbceba19ceb8f8420eba78eec9d8020eab3a0ec8ab9ec9d8420ebb0b0ecb69ced959c20ec8898ed9689ec82acecb0b0eba19c20ec9ca0ebaa85ed9598eb8ba42e20ed8ab9ed9e8820ec9584eba684eb8ba4ec9ab420eab384eab3a1eab3bc20ebb9bcec96b4eb829c20ec82b0ec',POINT (129.06854 35.283646)
409,동래읍성,동래구,35.20975,129.08997,동래읍성,오리지널 부산은 바로 여기! 동래읍성,동래읍성에서 과거와 현재를 함께 만나보는 건 어떨까,"부산광역시 동래구 명륜, 복천, 칠산, 명장, 안락동 일대",-,"도시철도 명륜역 2번 출구 도보 21분마을버스 동래구1-1, 동래구7 동래문화회관 하차 도보 4분",-,매주 월요일,화~일 09:00 ~ 18:00,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230194923757_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230194923757_thumbL,b'eb8f99eb9e98eb9dbceb8a9420ec9db4eba684ec9d8020ec97adec82aceab08020eab98aec9d8020ec9db4eba684ec9db4eb8ba42e20ebb3b8eb949420eca1b0ec84a0ec8b9ceb8c80eab98ceca780eba78c20ed95b4eb8f8420eb8f99eb9e98ec9d9820ec9dbcebb680eab08020ebb680ec82b0ec9db4ec9788eca780eba78c2c20ec9dbceca09ceab095eca090eab8b0eba5bc20eab1b0ecb998eba9b020ec9e85ec9ea5ec9db420ebb094eb808cec96b4ebb284eba0b8eb8ba42e20ec9dbceca09ceab095eca090eab8b0eab08020ec9786ec9788eb8ba4eba9b420e28098eb8f99eb9e98eab491ec97adec8b9c20ebb680ec82b0eab5ace2809920ea',POINT (129.08997 35.20975)
415,상해거리,동구,35.113808,129.03786,상해거리,부산 속 작은 중국 상해거리를 걷다,걸어서 중국 속으로,부산 동구 중앙대로179번길 11,-,"도시철도 1호선 부산역 1번, 5번 출구버스 2, 26, 27, 41, 59, 67, 87, 103, 167, 520 부산역 하차주차 차이나타운 공영주차장(유료)",-,연중무휴,상시(가게별 상이),무료(음식주문 별도),"장애인 주차구역, 휠체어접근 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191230203235198_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230203235198_thumbL,부산 상해거리는 동구 초량동에 위치한 중국인 최대 거주지역이다.일제강점기를 지나면서 중국인들이 하나둘 이주해 형성되기 시작한 거리인데 과거 중국 영사관이 있기도 했다. 상해거리는,POINT (129.03786 35.113808)
418,이중섭문화거리,동구,35.14069,129.05289,이중섭문화거리,"골목길 안 거리미술관, 이중섭 문화거리",-,부산광역시 동구 증산로 168,-,"도시철도 1호선 좌천역 7번 출구 도보 12분버스 186, 29, 38, 86, 동구1, 동구1-1 아름빌아파트 하차",-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205059771_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205059771_thumbL,그림 밖에 몰랐던 천재화가 이중섭이 전쟁의 포화를 피해 부산으로 피난 와 정착한 곳. 허름한 판잣집이 다닥다닥 붙어 있던 범일동 산비탈에서도 그림에 대한 열정은 계속되었다.이중섭 전망,POINT (129.05289 35.14069)
419,"복천박물관, 복천동고분군",동래구,35.208885,129.09116,"복천박물관, 복천동고분군","가야 왕국의 귀환, 복천박물관/복천동고분군",-,부산광역시 동래구 복천로 63,http://museum.busan.go.kr/bokcheon/,도시철도 4호선 수안역 5번 출구 도보 18분마을버스 동래구6 복천박물관 하차,-,"월요일, 1월 1일",09:00 ~ 18:00 (입장 17:00까지),무료,"점자블록, 장애인용 엘리베이터, 경사로, 장애인 주차구역, 장애인 화장실, 휠체어접근 가능, 휠체어 대여",https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205640434_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205640434_thumbL,"복천동의 오래된 주택가 재개발 지역에서 그보다 훨씬 더 오래된 가야시대 무덤 40기가 발견되었다. 도굴의 흔적이 없는 완벽한 가야 왕국의 고분으로 금동관, 토기, 갑옷, 투구 등 수많은 유물",POINT (129.09116 35.208885)
420,벡스코,해운대구,35.169247,129.13628,벡스코,주말엔 방콕 말고 벡스코!,-,부산광역시 해운대구 APEC로 55,http://www.bexco.co.kr,"도시철도 2호선 센텀시티역 1번 출구 도보 6분버스 100, 100-1, 115-1, 139, 141, 181, 200, 31, 39, 40, 63 벡스코 시립미술관 하차",-,연중무휴,행사별 상이(홈페이지 참조),행사별 상이(홈페이지 참조),"장애인 전용 관람석, 점자블록, 엘리베이터, 장애인 주차구역, 휠체어접근 가능, 장애인 화장실",https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210019945_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210019945_thumbL,부산에서 제법 규모가 있는 행사나 박람회는 모두 이곳에서 열린다. 바로 국제적인 규모를 자랑하는 전시컨벤션센터 벡스코(BEXCO)다. 체험 형태의 전시 뿐 아니라 다양한 문화공연과 행사가 365,POINT (129.13628 35.169247)
